time,flux,flux_err
314.8831126405421,30352.81,7.2560062
314.9035453044489,30341.564,7.256711
314.9239780682401,30348.268,7.257268
314.9444108319076,30325.072,7.2555184
314.96484359558235,30330.441,7.2575955
314.98527635924984,30313.297,7.255716
315.0057091229246,30313.297,7.2546473
315.02614188648295,30309.002,7.254756
315.0465746500413,30349.621,7.263548
315.06700741347595,30312.566,7.256593
315.08744027691864,30303.006,7.256087
315.10787294035254,30294.312,7.2552085
315.12830570379447,30286.203,7.2534456
315.1487383671192,30304.652,7.2552075
315.1691712304455,30275.45,7.254155
315.1896039936473,30288.654,7.252531
315.2100366569721,30290.146,7.25438
315.23046952005825,30256.812,7.253151
315.25090228326735,30263.705,7.253699
315.2713349463593,30255.611,7.2538915
315.2917678094527,30263.344,7.253846
315.3122005724217,30245.8,7.252317
315.3326333355144,30258.217,7.253282
315.3530659984899,30250.861,7.25181
315.37349886134325,30254.422,7.251312
315.3939316242031,30226.748,7.251258
315.4143642870622,30233.4,7.2519255
315.43479714991554,30222.33,7.2491617
315.455229912659,30218.354,7.251974
315.47566257540166,30180.943,7.2520905
315.4960954381386,29963.66,7.2348585
315.5165282007656,29646.406,7.217131
315.53696086339187,29645.395,7.218176
315.5573936260116,29622.865,7.2170463
315.577826488523,29974.62,7.235796
315.59825915103283,30221.76,7.2499433
315.61869191353617,30204.842,7.251253
315.63912467593036,30185.871,7.2497926
315.65955743832455,30194.512,7.2484207
315.6799902007115,30188.418,7.249211
315.7004230631064,30193.402,7.2497516
315.72085572538344,30189.035,7.2486453
315.74128848765395,30178.121,7.247078
315.76172114981455,30177.602,7.249292
315.7821540119767,30165.645,7.2482715
315.80258677413076,30169.611,7.249437
315.8230195362921,30160.97,7.246634
315.84345229833707,30148.459,7.24727
315.86388506037474,30146.049,7.2471886
315.8843178224197,30134.102,7.2473564
315.90475058446464,30126.809,7.246838
315.9251833463859,30136.732,7.247153
315.9456161083144,30133.334,7.2475863
315.9660487701258,30130.443,7.2466908
315.9864816319314,30118.715,7.2460217
316.0069143937435,30127.324,7.2452793
316.02734705555486,30135.863,7.245591
316.04777991724404,30140.916,7.2473187
316.06821267905616,30112.09,7.244514
316.0886453406347,30114.498,7.244805
316.1090782023239,30116.457,7.2449684
316.12951096390316,30110.135,7.24487
316.14994372548244,30108.607,7.2449293
316.1703763870537,30101.914,7.2451425
316.1908092485173,30082.531,7.2444077
316.2112420099802,30074.498,7.243233
316.23167467143503,30078.436,7.24437
316.25210753278225,30084.184,7.2444787
316.2725402941869,30070.111,7.243453
316.29297295552533,30090.367,7.24406
316.31340581681434,30074.672,7.2437577
316.3338385781026,30082.145,7.242236
316.3542712393246,30057.283,7.2425365
316.3747041004972,30080.412,7.2435846
316.395136861669,30070.111,7.242047
316.4155695228328,30059.367,7.2427907
316.43600228394644,30048.672,7.242609
316.4564351450026,30069.514,7.2430096
316.47686790605076,30055.297,7.2412724
316.4973005670472,30064.229,7.243844
316.5177334280452,30054.297,7.240765
316.53816608903435,30046.385,7.241788
316.55859884991514,30062.877,7.2422695
316.5790317107894,30049.066,7.241856
316.59946437166946,30040.086,7.2414246
316.61989713249204,30048.62,7.242085
316.6403298932564,30051.871,7.2419467
316.6607626540135,30045.23,7.2413454
316.6811954147779,30061.523,7.24176
316.7016281754841,30026.258,7.2401004
316.72206093612476,30029.324,7.2406797
316.7424936967727,30050.082,7.2414284
316.7629264573625,30037.934,7.2410436
316.78335921794496,30052.146,7.2416186
316.8037919784765,30052.154,7.2423677
316.82422473900806,30055.527,7.24175
316.84465739953157,30054.225,7.2408314
316.86509025994746,30037.645,7.2412696
316.8855230204208,30040.047,7.241445
316.9059556807697,30051.703,7.2420454
316.9263885411856,30042.945,7.241448
316.9468213014843,30042.312,7.241171
316.9672539618332,30045.84,7.241901
316.98768682207447,29634.242,7.219585
317.0081195823732,29490.793,7.2107606
317.0285523425482,29424.547,7.2072
317.04898500278796,29562.645,7.2155094
317.0694178629128,29967.06,7.237878
317.08985062308784,30045.33,7.2416596
317.11028328315297,30047.3,7.242748
317.1307161432778,30043.732,7.241722
317.1511489032782,30061.828,7.242647
317.17158156334335,30058.467,7.2444887
317.1920144233518,30069.746,7.243102
317.212447183294,30061.213,7.243153
317.2328798432427,30069.074,7.243765
317.25331260313396,30074.027,7.2430873
317.2737454630187,30040.348,7.2419925
317.29417822291,30068.574,7.243252
317.3146108827423,,
317.3350437425106,30093.562,7.244656
317.35547650228546,30092.484,7.2457714
317.37590916205954,30090.91,7.244611
317.39634202176967,30109.775,7.247479
317.4167747814281,30099.084,7.244599
317.437207441144,30098.53,7.2457767
317.45764020073693,30096.412,7.246847
317.4780730603961,30106.08,7.2448134
317.4985057199374,30102.143,7.247506
317.51893847953033,30109.68,7.247462
317.53937123907235,30106.662,7.24726
317.55980399855616,30119.092,7.248339
317.5802367580327,30114.682,7.247575
317.6006695175165,30122.197,7.2481074
317.6211022769421,30122.807,7.248554
317.64153503636044,30134.273,7.248095
317.66196769572707,30147.762,7.2492175
317.6824005550952,30135.764,7.2494535
317.70283331439714,30151.14,7.249615
317.72326597370557,30151.033,7.2489595
317.7436988330155,30156.656,7.2506137
317.7641315922592,30162.3,7.2505603
317.78456425145123,30151.41,7.250064
317.80499711064476,30152.756,7.2498784
317.82542986983026,30167.084,7.2511234
317.84586252902227,30181.129,7.252524
317.86629528815683,30175.662,7.250562
317.8867281472267,30176.156,7.2495303
317.90716090630303,30178.31,7.2515354
317.92759356537863,30176.438,7.2506967
317.94802642439026,30176.947,7.252005
317.9684591834084,30183.336,7.2517395
317.9888918424258,30216.033,7.252249
318.0093247013792,30210.945,7.254333
318.02975746028096,30216.35,7.252792
318.05019011924014,30234.621,7.253604
318.07062297807715,30260.678,7.255018
318.0910557369789,30256.889,7.2533245
318.11148839582165,30256.273,7.253543
318.1319211546579,30264.598,7.2560663
318.152354013444,30251.88,7.25498
318.1727867722293,30268.844,7.255032
318.1932194309484,30269.764,7.256675
318.21365228967625,30276.168,7.256105
318.23408504840336,30277.568,7.25603
318.2545177070642,30289.494,7.2581005
318.2749505657339,30283.803,7.257012
318.2953833244028,30290.357,7.2574005
318.31581598300545,30305.293,7.2586927
318.33624874161615,30322.787,7.257665
318.3566816001694,30321.568,7.2586703
318.37711425871385,30312.889,7.257681
318.39754701726633,30334.242,7.2586584
318.4179798757614,30325.564,7.259961
318.4384125342476,30348.861,7.2599015
318.4588452927419,30310.994,7.257888
318.47927805117797,29788.982,7.227381
318.49971090960753,29748.637,7.2241545
318.52014356798463,29813.416,7.2297564
318.5405763263625,29940.537,7.235602
318.5610090847331,30383.867,7.261799
318.58144184311095,30398.166,7.263978
318.60187450142985,30411.26,7.2634463
318.622307359743,30405.352,7.2632318
318.64274011800444,30444.22,7.2658815
318.6631727762651,30433.85,7.265273
318.68360563446186,30444.06,7.263284
318.7040383927233,30444.447,7.2660666
318.72447115092655,30450.95,7.2654977
318.7449038090708,30487.455,7.2672434
318.76533666726755,30447.572,7.265374
318.7857694254126,30480.043,7.267584
318.8062020835496,30500.96,7.2671022
318.82663494163717,30520.447,7.2703924
318.847067699724,30508.096,7.269824
318.86750035775185,30511.635,7.2694182
318.88793321583216,30512.129,7.269695
318.9083659738608,30531.943,7.270327
318.92879863182316,30537.166,7.270387
318.9492313898518,30550.66,7.271401
318.96966424782295,30553.322,7.2697105
318.9900969057344,30566.977,7.2702217
319.0105296636975,30570.885,7.2706976
319.0309625216105,30584.6,7.270887
319.0513952795154,30568.898,7.2712374
319.07182793736865,30597.053,7.271988
319.0922607952234,30597.914,7.2717338
319.11269355307013,30598.732,7.273322
319.13312621092336,30605.527,7.273129
319.15355896871915,30613.75,7.27352
319.1739918265084,30593.893,7.27216
319.19442448430345,30621.684,7.274382
319.21485724204103,30628.375,7.275618
319.2352900997721,30623.8,7.2742743
319.2557227575089,30653.3,7.2741194
319.2761555151883,30644.908,7.274902
319.29658837286115,30677.35,7.275639
319.31702103053976,30659.13,7.2771626
319.33745378821914,30676.64,7.2779527
319.3578865458403,30682.574,7.278162
319.37831940345495,30705.28,7.2792106
319.39875206107536,30697.12,7.2806544
319.41918481868925,30709.705,7.278901
319.43961767625296,30709.754,7.281039
319.46005033381516,30727.816,7.281564
319.4804830913781,30730.994,7.281109
319.5009158488756,30731.688,7.283767
319.52134860638034,30738.344,7.2834167
319.5417813638778,30747.484,7.282463
319.56221412138257,30726.785,7.2815027
319.5826468788291,30753.38,7.2832847
319.60307963627565,30759.865,7.284141
319.62351229371416,30750.584,7.283874
319.64394515110325,30751.705,7.2835526
319.6643779085425,30766.771,7.2838883
319.6848105659301,30762.518,7.284256
319.7052434233192,30776.785,7.284832
319.7256761806493,30773.705,7.285756
319.7461088379714,30781.613,7.2864757
319.7665416953605,30792.668,7.285574
319.78697445262515,30796.883,7.2859535
319.8074071099545,30804.986,7.2878222
319.82783986722643,30803.703,7.287765
319.84827272449184,30811.758,7.288803
319.868705381763,30798.373,7.289868
319.8891381390349,30812.154,7.2883325
319.9095709962421,30809.088,7.2871842
319.9300037534558,30769.941,7.289391
319.9504364106688,30620.19,7.273996
319.97086926787597,30238.738,7.250937
319.9913020250897,30187.092,7.247769
320.0117346822444,30244.623,7.2511516
320.03216743939265,30548.307,7.2686744
320.0526002965489,30843.875,7.289013
320.07303295364545,30843.98,7.289544
320.09346571080096,30844.645,7.290734
320.11389856789174,30850.752,7.289102
320.1343312249883,30860.006,7.288113
320.1547639820783,30843.865,7.2906075
320.17519683911814,30860.92,7.291365
320.19562959615723,30851.582,7.2898197
320.21606225325377,30864.67,7.2909446
320.2364950102856,30870.16,7.28991
320.2569278672672,30857.67,7.289336
320.2773605242983,30882.186,7.2920237
320.29779328127916,,
320.3182261382608,30883.797,7.2894382
320.3386587952991,30874.957,7.290348
320.3590915522145,30896.707,7.291388
320.37952440919616,30878.074,7.286975
320.3999570661108,30895.37,7.291628
320.4203898230335,30898.885,7.2948313
320.4408226799569,30884.582,7.2893386
320.4612553368788,30910.098,7.2938733
320.4816880937942,30888.17,7.2892127
320.5021208506587,30907.709,7.291552
320.5225536075741,30899.709,7.2928095
320.54298636443855,30889.646,7.2926607
320.563419121303,30919.2,7.2944126
320.5838518781675,30887.316,7.291185
320.60428463496646,30907.496,7.290281
320.62471729183017,30912.73,7.2937636
320.6451501486299,30907.826,7.292181
320.66558290543617,30903.795,7.292756
320.68601556224166,30917.193,7.2924376
320.7064483190479,30907.53,7.293016
320.72688117584767,30902.842,7.2924376
320.74731383259495,30900.66,7.2901826
320.7677465894012,30876.062,7.2907195
320.78817944614275,30913.658,7.291289
320.8086122028908,30902.488,7.290373
320.8290448596381,30904.475,7.291083
320.8494777163796,30918.115,7.293223
320.86991047306947,30898.627,7.291591
320.89034312981676,30902.62,7.2902584
320.9107758864993,30904.986,7.2906275
320.9312087431899,30891.027,7.2877254
320.9516413999372,30886.393,7.2882633
320.9720741566198,30893.41,7.289116
320.9925070132522,30885.016,7.292934
321.01293966994126,30879.412,7.290478
321.0333724266238,30891.361,7.2911367
321.0538052832562,30884.043,7.2919755
321.07423803988786,30895.701,7.2921925
321.09467069656966,30887.92,7.2909536
321.1151034532013,30875.82,7.289382
321.1355363098264,30889.812,7.2900515
321.1559689663991,30874.357,7.2886643
321.1764017230307,30858.666,7.2891006
321.1968345796631,30863.006,7.2888074
321.2172672362285,30865.91,7.2885637
321.23769999286014,30857.883,7.2905836
321.25813284942706,30880.78,7.2928925
321.2785655059997,30850.486,7.291029
321.29899826257315,30854.055,7.2901764
321.31943111914734,30870.02,7.2877445
321.33986377571273,30855.555,7.2910595
321.36029653228616,30872.834,7.2905774
321.3807292888014,30852.973,7.288173
321.4011621453683,30835.898,7.288768
321.42159480194096,30821.03,7.288869
321.4420275584562,30452.338,7.2468705
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
323.26053468308237,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
323.52617131781153,,
323.5466040743777,30398.805,7.243396
323.5670368309511,30444.682,7.2606573
323.587469487582,30441.732,7.260047
323.6079023442071,30454.543,7.2578716
323.62833510083874,30465.172,7.2588415
323.6487677574696,30466.375,7.259342
323.6692006140365,30475.705,7.260464
323.68963337072637,30485.459,7.2585416
323.71006602735724,30478.87,7.258053
323.73049888398236,30487.576,7.2580466
323.7509316406722,30494.465,7.257116
323.7713642973613,30518.562,7.2591643
323.79179705398565,30512.588,7.257331
323.81222991067625,30519.98,7.255877
323.8326626673661,30513.42,7.2557425
323.8530953241134,30505.412,7.2558746
323.8735281807967,30522.312,7.254807
323.89396093748655,,
323.91439359422657,30513.945,7.2545733
323.9348264509754,30547.293,7.257431
323.95525920772343,30530.55,7.2542357
323.9756918644707,30536.959,7.254371
323.99612472121225,30536.129,7.2553897
324.0165574779603,30555.281,7.256404
324.0369901347585,30542.873,7.253174
324.0574228915066,30553.547,7.256209
324.0778557483136,30573.682,7.2562814
324.0982884051191,30573.965,7.2562366
324.1187211619181,30563.691,7.256069
324.1391540187833,30567.729,7.2543845
324.1595867755823,30575.61,7.2557063
324.180019432446,30595.938,7.2549
324.200452289253,30583.31,7.255507
324.2208850461102,30575.572,7.254727
324.2413177030321,30570.578,7.2550206
324.26175055989734,30603.291,7.256157
324.2821833167545,30590.055,7.2544413
324.30261597367644,30594.84,7.255144
324.3230487305991,30586.246,7.2536087
324.34348158751527,30577.398,7.2539954
324.3639142444372,30609.02,7.2509923
324.38434700135986,30540.12,7.259154
324.4047798583342,30477.24,7.2508073
324.42521251531434,30046.729,7.2263994
324.445645272237,,
324.46607802926883,29996.523,7.223555
324.4865107862497,30255.686,7.2359858
324.5069435432306,30598.682,7.2547293
324.5273763002624,30617.479,7.25782
324.5478090573015,30616.309,7.257297
324.5682418143406,30621.777,7.2577963
324.5886744714371,30607.412,7.2562475
324.6091073284697,30628.09,7.2562656
324.629540085567,30613.92,7.257442
324.64997274265625,30619.268,7.2578506
324.6704055997543,30630.174,7.259132
324.6908383569098,30633.814,7.2645745
324.7112711139998,30612.967,7.2606535
324.73170387115533,30619.691,7.2621784
324.75213662831084,30602.457,7.260229
324.77256938545906,30622.818,7.261496
324.793002042672,30631.951,7.2622056
324.8134348998283,30627.777,7.2622104
324.8338676570347,30616.797,7.257721
324.85430031424767,30610.627,7.262762
324.87473317152035,30621.502,7.263215
324.895165928785,30629.01,7.262699
324.91559858599794,30639.55,7.26303
324.9360314432706,30603.566,7.263185
324.9564642005935,30640.57,7.2639093
324.97689685786463,30608.184,7.2643247
324.9973297151955,30627.066,7.2628384
325.01776247251837,30632.564,7.264788
325.0381952299067,30621.396,7.2642183
325.05862788723607,30624.871,7.2646713
325.0790607446179,30633.145,7.265213
325.0994935020062,30632.344,7.2653823
325.1199261593938,30626.865,7.265074
325.1403590168338,30630.047,7.2632246
325.16079177428037,30616.508,7.2674837
325.18122443172615,30635.33,7.2641573
325.2016572891662,30628.445,7.2653475
325.2220900466709,30624.73,7.2666535
325.2425227041167,30632.984,7.2645087
325.2629554616724,30612.178,7.2660184
325.2833883191779,30606.578,7.267041
325.30382107674086,30631.275,7.2654395
325.32425373430306,30604.346,7.2666216
325.3446865918595,30610.094,7.2658544
325.36511934948066,30605.553,7.2657647
325.3855520070356,30603.725,7.267354
325.4059848646575,30627.092,7.2657976
325.4264176223369,30620.447,7.2664204
325.4468502799573,30611.662,7.264848
325.46728313763015,30624.502,7.264787
325.48771579530876,30614.283,7.2661195
325.50814855303906,30628.809,7.2659736
325.5285812107759,30615.793,7.2671046
325.5490140685142,30603.154,7.2645316
325.5694468262518,30596.234,7.264766
325.5898795840403,30604.408,7.266491
325.6103123418361,30608.084,7.265909
325.6307450996246,30598.229,7.2677903
325.6511778574786,30591.51,7.2630887
325.6716106152744,30583.656,7.264884
325.6920433731866,30590.355,7.26481
325.7124761310333,30584.129,7.265548
325.73290878894477,30574.56,7.2662554
325.75334164685046,30590.035,7.2673507
325.77377440482087,30578.262,7.2664037
325.7942070627323,30567.771,7.2661285
325.8146399207035,30564.309,7.263946
325.8350726787248,30563.668,7.2654614
325.8555053367527,30566.049,7.26642
325.8759381947748,30554.758,7.2651887
325.8963709528034,30299.06,7.2497454
325.91680371089024,29981.703,7.232626
325.9372363689763,29912.29,7.227459
325.9576692270566,29979.725,7.231836
325.97810198520165,30330.82,7.2516184
325.99853464333864,30543.402,7.2650356
326.01896750148444,30527.283,7.26331
326.0394002596877,30527.023,7.2642975
326.05983291789016,30524.076,7.266101
326.0802657760869,30508.3,7.2618966
326.10069853434834,30542.162,7.265464
326.12113119260175,30508.729,7.2641597
326.14156405092217,30499.484,7.2651095
326.1619968091836,30503.588,7.2625756
326.1824295675542,30493.084,7.2646017
326.2028622258731,30487.977,7.2619724
326.22329508425173,30492.623,7.262765
326.2437278426223,30480.24,7.2638617
326.26416050105763,30465.809,7.262249
326.28459335949447,30466.66,7.2622633
326.30502611792326,30462.223,7.2627454
326.3254587764168,30465.787,7.2630057
326.3458916349118,30457.584,7.262494
326.3663243933988,30448.469,7.2626224
326.38675705195055,30447.281,7.259244
326.40718981050304,30433.137,7.2619514
326.427622669049,30424.922,7.2615037
326.44805532771716,30433.42,7.2597585
326.46848808632785,30416.34,7.259204
326.4889208449313,30418.63,7.2616444
326.5093536036584,30419.59,7.2579217
326.5297863623273,30393.27,7.2592425
326.5502192210479,30405.273,7.2599893
326.57065187977423,30415.629,7.2596693
326.59108463855955,30389.348,7.26108
326.6115172973441,30395.158,7.261825
326.6319501561229,30387.748,7.257767
326.65238291496644,30370.193,7.2569976
326.6728155738092,30367.268,7.2566814
326.6932484327044,30389.27,7.257794
326.71368119160616,30339.666,7.2544513
326.73411385050713,30378.473,7.259071
326.75454670946056,30357.822,7.256818
326.7749794684205,30329.842,7.25542
326.79541222743865,30340.78,7.254793
326.81584488644876,30317.7,7.2551255
326.83627774546767,30328.398,7.2557597
326.85671050453675,30320.781,7.2544026
326.87714316367055,30299.838,7.255528
326.89757602274767,30318.844,7.2550287
326.91800878188224,30312.428,7.253962
326.93844144106697,30278.064,7.2537947
326.9588743002605,30312.84,7.253592
326.979307059446,30288.81,7.253372
326.9997397186962,30281.514,7.2542386
327.02017257794796,30266.914,7.2518783
327.04060533725715,30276.033,7.253874
327.06103809655906,30256.08,7.2526817
327.0814707559257,30257.312,7.25365
327.1019036152866,30242.932,7.252076
327.12233637465397,30235.18,7.2507367
327.1427690340788,30242.97,7.2534204
327.1632018935634,30234.18,7.251799
327.1836346529817,30239.44,7.2523837
327.20406731252297,30236.041,7.252108
327.22450017205847,30203.648,7.2500954
327.2449329316005,30227.297,7.2518153
327.26536559114174,30211.729,7.252204
327.28579835074197,30211.832,7.252057
327.3062312103939,30217.857,7.252516
327.32666387005156,30202.479,7.251568
327.34709662971,30183.541,7.251027
327.3675294894201,30185.408,7.2510858
327.3879621491942,29752.871,7.226413
327.40839490891085,29612.35,7.217903
327.4288277687374,,
327.4492604285697,29614.395,7.21636
327.46969318840274,30085.008,7.2459793
327.49012594828673,30153.246,7.249302
327.510558708178,30123.904,7.24958
327.53099146812747,30140.844,7.249207
327.5514241280689,30134.041,7.2498207
327.57185698801914,30108.438,7.248523
327.592289748085,30122.252,7.248449
327.6127225080854,30105.932,7.2480035
327.6331552681513,30110.73,7.2482452
327.6535880282754,30115.848,7.2478156
327.6740207883922,30100.125,7.248723
327.69445354857453,30092.785,7.246847
327.71488630874956,30087.902,7.2464023
327.73531906893186,30077.355,7.24687
327.7557517292298,30075.424,7.2472124
327.7761845894711,30057.4,7.246034
327.7966173497625,30059.602,7.2471585
327.8170500101187,30056.076,7.2472515
327.8374828704691,30061.182,7.247219
327.85791563088424,30054.434,7.246032
327.8783482912986,30062.512,7.2473664
327.8987811517145,30048.451,7.247035
327.9192139122388,30037.94,7.245415
327.9396466727121,30045.465,7.2453036
327.9600793333011,30025.516,7.2468038
327.98051219382614,30039.436,7.246134
328.0009449544741,30039.676,7.2450056
328.0213776150631,30084.586,7.256899
328.04181047576276,30028.26,7.2444367
328.06224323646893,30042.143,7.2454295
328.08267589717434,29996.396,7.244013
328.1031087579322,30013.18,7.243554
328.1235415186966,30006.652,7.245028
328.1439741795475,29998.695,7.244847
328.1644069403919,30007.248,7.2450027
328.1848398012735,30006.787,7.2449403
328.2052724621826,30002.16,7.244565
328.22570522314345,30013.55,7.2439413
328.2461380841123,30003.33,7.2458024
328.2665708451095,30004.078,7.244224
328.2870035061569,29993.004,7.244396
328.3074363672422,29975.922,7.2436743
328.32786912831943,29990.717,7.2439113
328.3483017894614,29986.15,7.2438984
328.36873455063323,29975.85,7.2435913
328.38916741186404,29983.21,7.243235
328.40960007308604,29974.844,7.2425513
328.4300328343743,29984.402,7.244171
328.45046559566254,29987.766,7.242032
328.4708983570017,30000.953,7.2442346
328.49133111834817,29979.498,7.243459
328.51176387975283,29993.295,7.242741
328.53219664120843,29973.074,7.243456
328.5526294026713,29979.318,7.2412553
328.5730621641633,29992.387,7.2435913
328.5934949257062,29961.348,7.241573
328.61392768728547,29978.68,7.2417936
328.6343603488931,29973.678,7.2432976
328.6547932105241,29972.197,7.2434816
328.6752259721907,29974.2,7.2424407
328.6956586338856,29964.436,7.2422357
328.716091495633,29963.04,7.2415395
328.736524257416,29974.387,7.241965
328.75695701922814,29980.25,7.243791
328.7773897810621,29973.373,7.241789
328.7978225429324,29991.578,7.2431016
328.81825530486094,29985.432,7.2440515
328.83868796681054,29980.336,7.242615
328.85912082879804,29906.504,7.23739
328.8795535908139,29478.254,7.2130556
328.8999862528508,29368.572,7.206522
328.9204191149547,29398.533,7.2085876
328.94085187708697,29573.836,7.219189
328.9612845392403,29974.182,7.2421794
328.9817174014315,29985.365,7.2437005
329.0021501636802,29985.945,7.2433777
329.02258282594994,30005.719,7.243871
329.0430155882568,29994.607,7.2433357
329.06344845059357,30000.842,7.244281
329.0838812129805,30004.402,7.243568
329.1043138753739,30005.258,7.2442207
329.1247467378271,30002.264,7.244116
329.1451795003304,30004.201,7.243983
329.16561216286937,30011.955,7.2439356
329.18604502540984,30020.139,7.2456155
329.2064777880296,30026.686,7.24523
329.22691045065585,30020.96,7.245086
329.2473432133411,30030.674,7.244828
329.2677760760198,30036.684,7.2448993
329.2882087387916,30037.023,7.2459373
329.30864150159323,30050.377,7.2461314
329.32907436441747,30046.865,7.2469053
329.34950702727656,30057.691,7.2484274
329.3699397901655,30057.324,7.2462816
329.39037265310617,30067.254,7.2488914
329.4108053160817,30076.111,7.248375
329.43123807908705,30068.605,7.246046
329.4516709421441,30065.48,7.247795
329.47210360523604,30085.69,7.248788
329.49253636838694,30096.73,7.247614
329.51296913153055,30083.002,7.249119
329.53340189473965,30080.695,7.2491946
329.55383465800696,30086.758,7.2490325
329.57426732126623,30097.018,7.2499003
329.5947001845925,30098.436,7.2498236
329.61513294797624,30128.453,7.25136
329.6355657113818,30116.56,7.251092
329.6559984748237,30133.045,7.250464
329.67643123829475,30134.82,7.25137
329.6968640018167,30134.773,7.251191
329.7172966654034,30156.654,7.2548075
329.7377295289916,30156.66,7.252265
329.75816229263,30166.275,7.254634
329.778594956304,30164.875,7.25315
329.79902782003774,30184.537,7.2561736
329.81946058379253,30187.674,7.255529
329.83989324761205,30194.93,7.255752
329.8603261114622,30189.197,7.256172
329.8807588753334,30211.783,7.2573333
329.90119153926935,30221.232,7.2576785
329.92162430323515,30200.932,7.257499
329.94205716725264,30232.37,7.258581
329.96248993127665,30221.488,7.259235
329.9829225953872,30261.42,7.259248
330.003355459492,30263.799,7.2582984
330.02378822369064,30264.049,7.2600527
330.0442208879176,30269.846,7.2606163
330.06465375213884,30281.059,7.260991
330.0850865164539,30287.64,7.2618527
330.1055191807973,30306.502,7.2631984
330.1259520451931,30317.164,7.2640014
330.1463848095955,30318.312,7.26262
330.1668174740844,30316.104,7.2623587
330.1872502385959,30325.9,7.264154
330.2076831031445,30338.188,7.2652044
330.22811576774984,30366.426,7.2667823
330.24854853237775,30367.354,7.2658377
330.2689813970428,30371.502,7.266568
330.2894141617944,30393.701,7.267181
330.309846826538,30387.254,7.26782
330.33027969134855,30329.744,7.268264
330.35071245621657,30204.283,7.256568
330.37114512110566,29805.152,7.2319484
330.3915778860319,29821.441,7.23409
330.4120106510454,29876.303,7.2374105
330.4324434160517,,
330.45287618112343,30451.754,7.270714
330.4733089462534,30440.586,7.269881
330.49374171140516,30446.625,7.27144
330.51417447662243,30481.424,7.270998
330.5346072418688,30462.398,7.271127
330.5550400071661,30466.766,7.2714186
330.5754727724998,30480.521,7.271843
330.5959054378909,30496.172,7.2735963
330.6163383033054,30510.633,7.273268
330.6367710687846,30523.074,7.2723527
330.6572037342921,30520.877,7.274696
330.6776365998521,30533.096,7.2755275
330.69806936544774,30556.25,7.275445
330.7185020311008,30535.621,7.2758036
330.7389348968063,30554.83,7.277046
330.75936766254745,30591.992,7.2776465
330.779800328346,30540.027,7.276274
330.80023319416796,30571.691,7.277631
330.8206659600546,30579.934,7.2781515
330.8410987259995,30582.785,7.277674
330.8615313919727,30613.166,7.2788687
330.88196425796923,30615.219,7.2779775
330.9023970240305,30608.717,7.278455
330.92282969014195,30624.488,7.280187
330.9432625563204,30638.176,7.280882
330.9636953225272,30650.057,7.281611
330.98412798875506,30651.338,7.2818236
331.00456085504993,30653.584,7.281656
331.02499362140225,30671.707,7.282212
331.04542628780473,30668.525,7.2820964
331.06585905424436,30668.492,7.283576
331.08629192074295,30673.83,7.28272
331.10672458726185,,
331.127157353847,30701.432,7.285155
331.1475902204911,30713.55,7.2840533
331.1680229871563,30723.184,7.2857833
331.1884556538862,30717.12,7.2858615
331.2088885206467,30760.328,7.2865567
331.2293212874574,30760.547,7.288851
331.24975395433285,30762.115,7.2872996
331.27018672126724,30755.197,7.286885
331.2906195882242,30744.076,7.285589
331.31105225524516,30753.547,7.287685
331.33148502229596,30763.152,7.2885833
331.35191788942757,30764.701,7.288955
331.37235055659403,30780.92,7.2883673
331.39278332379035,30802.387,7.290524
331.4132161910384,30795.178,7.288133
331.43364885835035,30819.441,7.290847
331.4540816257213,30808.94,7.2922664
331.4745143931432,30824.53,7.2902575
331.49494716060144,30842.07,7.291538
331.5153799280888,30845.215,7.29165
331.53581259565544,30843.828,7.2914925
331.55624546326,30842.322,7.2919235
331.57667823092197,30834.78,7.291745
331.5971108986414,30849.377,7.290911
331.6175437663842,30841.945,7.2906504
331.6379765341917,30845.035,7.293317
331.65840930205013,30864.217,7.294584
331.67884206994495,30856.89,7.2908754
331.699274837898,30859.06,7.2938786
331.71970760593103,30879.629,7.2929654
331.7401402739706,30895.822,7.294347
331.760573142099,30889.2,7.296331
331.7810059102485,30893.87,7.2947516
331.8014385784627,30901.066,7.296258
331.8218714467366,30903.055,7.293992
331.8423042150316,30559.018,7.277433
331.86273688342044,30291.89,7.26274
331.8831697518399,30268.295,7.26112
331.9036025203095,30365.992,7.267569
331.92403518881474,30788.21,7.289895
331.94446795740805,30919.012,7.296527
331.96490082602395,30922.229,7.2975903
331.9853334947329,30928.682,7.296996
332.00576626344264,30929.42,7.2970657
332.02619913220406,30927.879,7.2990713
332.0466319010593,30917.936,7.296779
332.067064569972,30935.117,7.2980747
332.0874974388789,30938.771,7.2984366
332.1079302078797,30922.887,7.2978644
332.1283628769379,30947.062,7.2991242
332.1487956460478,30935.377,7.297606
